no,ranking,bookname,authors,publisher,publication_year,isbn13,addition_symbol,vol,class_no,class_nm,bookImageURL,bookDtlUrl
24,23,(아이를 천재로 키우는) 4개의 스위치,요코미네 요시후미 지음 ;이우희 옮김,토트·북새통,2010,9788994702025,13590,,598.1,기술과학 > 가정학 및 가정생활 > 육아,https://bookthumb-phinf.pstatic.net/cover/063/873/06387305.jpg?type=m1&udate=20170906, https://data4library.kr/bookV?seq=1111743
28,27,Froggy's first kiss,by Jonathan London;illustrated by Frank Remkiewicz,Puffin Books,,9780140565706,,15,,,http://image.aladin.co.kr/product/123/14/cover/0140565701_2.jpg, https://data4library.kr/bookV?seq=926069
31,31,The Playground Problem (Paperback) - Ready-To-Read Level 1,McNamara,AladdinPaperbacks,2004,9780689858765,,114,,,https://bookthumb-phinf.pstatic.net/cover/005/676/00567668.jpg?type=m1&udate=20170824, https://data4library.kr/bookV?seq=2697389
33,32,Junie B. Jones and a little monkey business,by Barbara Park ;illustrated by Denise Brunkus,Random House,,9780679838869,50499,2,843,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/51/23/cover/0679838864_1.gif, https://data4library.kr/bookV?seq=2424728
34,34,Frog and toad are friends,by Arnold Lobel,HarperCollinsPublishers,1979,9780060239589,,218,,,http://image.aladin.co.kr/product/104/25/cover/0060239581_1.jpg, https://data4library.kr/bookV?seq=2925978
38,36,"Me! Me! ABC (Paperback, Reprint)","해리엣 지퍼트 (글), Ingri Von Bergin (그림)",Blue Apple Books,2008,9781934706206,50695,,,,http://image.aladin.co.kr/product/570/5/cover/1934706205_2.jpg, https://data4library.kr/bookV?seq=2419466
40,40,Froggy goes to bed,by Jonathan London ;illustrated by Frank Remkiewicz,PenguinUSA,2002,9780140566574,,4,,,https://bookthumb-phinf.pstatic.net/cover/003/216/00321640.jpg?type=m1&udate=20140903, https://data4library.kr/bookV?seq=2378829
44,43,Color Zoo Board Book (Board Books),로이스 엘러트,HarpercollinsJuvenile,1997,9780694010677,50795,,,,https://bookthumb-phinf.pstatic.net/cover/014/652/01465241.jpg?type=m1&udate=20141203, https://data4library.kr/bookV?seq=2380111
45,45,Horrid Henry Gets Rich Quick (Horrid Henry Early Readers),프란체스카 사이먼,OrionChildren'sBooks,2010,9781444000016,,7,,,https://bookthumb-phinf.pstatic.net/cover/067/973/06797354.jpg?type=m1&udate=20180329, https://data4library.kr/bookV?seq=2552397
47,46,The First Day of School (Paperback) - Ready to Read Level 1,"Margaret McNamara (지은이), 마이크 고든 (그림)",Aladdin,2005,9780689869143,50399,112,,,http://image.aladin.co.kr/product/99/96/cover/0689869142_1.jpg, https://data4library.kr/bookV?seq=2441340
49,48,"Orange Pear Apple Bear (Paperback, Main Market Ed.)",Emily Gravett,MacmillanUK,2007,9781405090223,90100,,,,https://bookthumb-phinf.pstatic.net/cover/073/292/07329259.jpg?type=m1&udate=20170627, https://data4library.kr/bookV?seq=2378878
50,48,육아의 비밀,왕훙저 지음 ;정종현 옮김,아이씨티컴퍼니,2017,9791195916665,03590,,598.1,기술과학 > 가정학 및 가정생활 > 육아,http://image.aladin.co.kr/product/11182/94/cover/k412531182_1.jpg, https://data4library.kr/bookV?seq=3455009
53,53,Froggy plays in the band,by Jonathan London ;illustrated Frank Remkiewicz,PENGUIN,2004,9780142400517,,9,,,https://bookthumb-phinf.pstatic.net/cover/003/230/00323019.jpg?type=m1&udate=20150421, https://data4library.kr/bookV?seq=2378833
56,55,Horrid Henry and Moody Margaret (Horrid Henry Early Reader),프란체스카 사이먼,OrionChildren'sBooks,2010,9781444001129,,1,,,https://bookthumb-phinf.pstatic.net/cover/067/973/06797356.jpg?type=m1&udate=20161220, https://data4library.kr/bookV?seq=2552717
58,57,"Does a Kangaroo Have a Mother, Too? (Paperback)",에릭 칼,HarpercollinsJuvenile,2005,9780064436427,50699,,,,http://bookthumb.phinf.naver.net/cover/016/328/01632836.jpg?type=m1&udate=20150214, https://data4library.kr/bookV?seq=2403791
59,59,Nate the Great and the crunchy Christmas,"by Marjorie Weinman Sharmat,illustrated by Marc Simont",Yearling,,9780440412991,,3,,,http://image.aladin.co.kr/product/53/60/cover/0440412994_1.jpg, https://data4library.kr/bookV?seq=2213882
60,60,Amelia Bedelia and the surprise shower,story by Peggy Parish ;based on the original drawings by Fritz Siebel,HarperCollins Publishers,,9780064440196,44019,21,,,https://bookthumb-phinf.pstatic.net/cover/015/252/01525278.jpg?type=m1&udate=20180224, https://data4library.kr/bookV?seq=2403638
61,60,Froggy's best Christmas,by Jonathan London;illustrated by Frank Remkiewicz,Puffin Books,2000,9780140567359,,13,,,http://image.aladin.co.kr/product/95/19/cover/0140567356_2.jpg, https://data4library.kr/bookV?seq=925145
62,60,Rain,by Robert Kalan;illustrated by Donald Crews,Mulberry Paperback Books,1991,9780688104795,50699,,843,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/104/91/cover/0688104797_2.jpg, https://data4library.kr/bookV?seq=922896
63,63,Snow Day (Paperback),"마이크 고든, Margaret McNamara (지은이)",Simon Spotlight,2007,9781416934936,50399,110,,,http://image.aladin.co.kr/product/162/41/cover/1416934936_2.jpg, https://data4library.kr/bookV?seq=2665302
64,64,"Go away, dog",story by Joan L. Nodset;pictures by Paul Meisel,HarperCollinsPublishers,,9780064442312,,09,,,https://bookthumb-phinf.pstatic.net/cover/002/419/00241958.jpg?type=m1&udate=20150103, https://data4library.kr/bookV?seq=2160126
66,66,"[I Can Read] Level 2 : Merry Christmas, Amelia Bedelia (Paperback)",Peggy Parish,HarperTrophy,2002,9780060099459,09945,236,,,http://image.aladin.co.kr/product/96/1/cover/0060099453_1.jpg, https://data4library.kr/bookV?seq=2403998
67,66,Diary of a wimpy kid,by Jeff Kinney,Puffin,c200,9780810988217,50799,3,,,https://bookthumb-phinf.pstatic.net/cover/060/570/06057048.jpg?type=m1&udate=20130512, https://data4library.kr/bookV?seq=2378342
69,68,The Knight at Dawn (Paperback + CD 1장),"메리 폽 어즈번 (지은이), 살 머도카 (그림)",Random House,2003,9788955856934,78740,2,,,http://image.aladin.co.kr/product/67/0/cover/8955856938d_1.jpg, https://data4library.kr/bookV?seq=2419086
71,71,"Good Work, Amelia Bedelia (Paperback)","Peggy Parish (지은이), Lynn Sweat (그림)",Greenwillow,2003,9780060511159,50399,233,,,http://image.aladin.co.kr/product/95/59/cover/006051115x_2.jpg, https://data4library.kr/bookV?seq=2477205
72,72,Fancy Nancy at the Museum (Paperback),"테드 에니크, 제인 오코너, Robin Preiss-Glasser (지은이)",Harpercollins Childrens Books,2008,9780061236075,50399,138,,,http://image.aladin.co.kr/product/167/3/cover/0061236071_2.jpg, https://data4library.kr/bookV?seq=2569531
73,72,Dragon of the red dawn,by Mary Pope Osborne;illustrated by Sal Murdocca,Random House,,9780375837289,50499,37,,,https://bookthumb-phinf.pstatic.net/cover/043/739/04373962.jpg?type=m1&udate=20161123, https://data4library.kr/bookV?seq=2533223
74,72,Junie B. Jones and some sneaky peeky spying,by Barbara Park ;illustrated by Denise Brunkus,Random House,,9780679851011,,4,,,https://bookthumb-phinf.pstatic.net/cover/005/580/00558052.jpg?type=m1&udate=20160604, https://data4library.kr/bookV?seq=1971061
77,77,Amelia Bedelia Helps Out (Paperback),"Peggy Parish (지은이), Lynn Sweat (그림)",Greenwillow,2005,9780060511111,51111,232,,,http://image.aladin.co.kr/product/95/59/cover/0060511117_1.jpg, https://data4library.kr/bookV?seq=2441357
78,77,Nate the Great and the missing key,by Marjorie Weinman Sharmat ;illustrated by Marc Simont,Yearling,,9780440461913,,10,,,http://image.aladin.co.kr/product/53/22/cover/044046191x_1.jpg, https://data4library.kr/bookV?seq=2213878
80,80,"Into the Forest (Paperback, New ed)",앤서니 브라운,WalkerBooks,2005,9781844285594,90100,,,,https://bookthumb-phinf.pstatic.net/cover/060/495/06049507.jpg?type=m1&udate=20170831, https://data4library.kr/bookV?seq=2379353
83,81,Counting Race (Paperback) - Robin Hill School Ready-To-Read,"Margaret McNamara (지은이), 마이크 고든 (그림)",Aladdin,2003,9780689855399,50399,111,,,http://image.aladin.co.kr/product/99/96/cover/0689855397_2.jpg, https://data4library.kr/bookV?seq=2665304
91,89,Junie B. Jones and the yucky blucky fruitcake,by Barbara Park ;illustrated by Denise Brunkus,Random House,,9780679866947,50499,5,,,http://image.aladin.co.kr/product/51/23/cover/0679866949_1.jpg, https://data4library.kr/bookV?seq=2477630
94,89,내 아이가 힘겨운 부모들에게,오은영 지음,녹색지팡이&프레스,2015,9788994780801,14180,,598.1,기술과학 > 가정학 및 가정생활 > 육아,http://image.aladin.co.kr/product/5443/71/cover/8994780807_2.jpg, https://data4library.kr/bookV?seq=2620412
95,95,Fancy Nancy Sees Stars (Paperback),"테드 에니크, 제인 오코너, Robin Preiss-Glasser (지은이)",Harpercollins Childrens Books,2008,9780061236112,50399,141,,,http://image.aladin.co.kr/product/197/31/cover/006123611x_2.jpg, https://data4library.kr/bookV?seq=2569515
97,95,Happy Graduation! (Paperback),McNamara,Simon&SchusterMerchandise&,2006,9781416905097,,17,,,https://bookthumb-phinf.pstatic.net/cover/024/792/02479212.jpg?type=m1&udate=20160329, https://data4library.kr/bookV?seq=2709239
98,95,아이를 잘 키운다는 것,지은이: 오카다 다카시 ;옮긴이: 김해용,위즈덤하우스,2018,9791186117897,14590,2,598.1,기술과학 > 가정학 및 가정생활 > 육아,https://bookthumb-phinf.pstatic.net/cover/134/977/13497771.jpg?type=m1&udate=20180619, https://data4library.kr/bookV?seq=3740413
99,99,Meet Biscuit!,"Capucilli, Alyssa Satin|Schories, Pat (ILT)",HarpercollinsChildrensBooks,2005,9780060578466,50399,13,,,https://bookthumb-phinf.pstatic.net/cover/016/312/01631251.jpg?type=m1&udate=20100111, https://data4library.kr/bookV?seq=2539328
100,99,Monday with a mad genius,by Mary Pope Osborne ;illustrated by Sal Murdocca,Random House,,9780375837302,50499,38,,,https://bookthumb-phinf.pstatic.net/cover/048/714/04871403.jpg?type=m1&udate=20161123, https://data4library.kr/bookV?seq=2533545
102,101,Junie B. Jones and that meanie Jim's birthday,by Barbara Park ;illustrated by Denise Brunkus,Random House,,9780679866954,58049,6,,,http://image.aladin.co.kr/product/51/23/cover/0679866957_2.jpg, https://data4library.kr/bookV?seq=2424753
104,101,Big Nate In a Class by Himself (Paperback + 2Audio CDs),Lincoln Peirce,HarperCollins,2012,9788926607053,,,,,http://image.aladin.co.kr/product/2832/4/cover/8926607054_1.jpg, https://data4library.kr/bookV?seq=2430687
105,105,Pants (Paperback),"Andreae, Giles|Sharratt, Nick",DavidFicklingBooks,2003,9780552548335,,,,,https://bookthumb-phinf.pstatic.net/cover/004/140/00414098.jpg?type=m1&udate=20091215, https://data4library.kr/bookV?seq=2380089
106,105,First-Grade Bunny (Paperback),McNamara,Simon&SchusterMerchandise&,2005,9780689864278,,116,,,https://bookthumb-phinf.pstatic.net/cover/016/904/01690467.jpg?type=m1&udate=20160402, https://data4library.kr/bookV?seq=2697439
107,107,Biscuit goes to school,story by Alyssa Satin Capucilli;pictures by Pat Schories,HarperCollins Publishers,2002,9780064436168,50399,04,,,http://image.aladin.co.kr/product/95/59/cover/0064436160_2.jpg, https://data4library.kr/bookV?seq=2487580
110,107,Twenty-four robbers,Audrey Wood,Child's Play,2004,9781904550358,,,,,http://image.aladin.co.kr/product/52/75/cover/1904550355_1.jpg, https://data4library.kr/bookV?seq=2074991
111,111,Pete's a pizza,William Steig,HarperCollins,1998,9780062051578,,,,,http://image.aladin.co.kr/product/119/26/cover/0062051571_1.jpg, https://data4library.kr/bookV?seq=922900
115,111,Blizzard of the blue moon,by Mary Pope Osborne;illustrated by Sal Murdocca,Random House,,9780375830389,50499,36,,,https://bookthumb-phinf.pstatic.net/cover/043/739/04373961.jpg?type=m1&udate=20161123, https://data4library.kr/bookV?seq=2533316
116,116,(The)Frog and Toad collection,by Arnold Lobel,HarperCollins Publishers,,9780064440592,,217,,,http://image.aladin.co.kr/product/95/65/cover/0064440591_2.jpg, https://data4library.kr/bookV?seq=930192
117,116,"Happy Easter, Biscuit!",story by Alyssa Satin Capucilli;pictures by Pat Schories,HarperFestival,,9780694012237,,12,,,https://bookthumb-phinf.pstatic.net/cover/005/717/00571718.jpg?type=m1&udate=20180227, https://data4library.kr/bookV?seq=2160130
118,116,"Game Over, Super Rabbit Boy! (Paperback)",Thomas Flintham (지은이),Branches,2016,9781338034714,,1,,,http://image.aladin.co.kr/product/8499/2/cover/1338034715_2.jpg, https://data4library.kr/bookV?seq=3417524
119,119,"Oxford Reading Tree: Level 1+: Decode and Develop: Hop, Hop, Pop! (Paperback)",Roderick Hunt,OxfordUniversityPress,2011,9780198483786,,16772,,,https://image.aladin.co.kr/product/1187/73/cover/0198483783_1.jpg, https://data4library.kr/bookV?seq=2379020
120,119,Nate the Great and the Big Sniff (Paperback),"마조리 W. 샤맷, Mitchell Sharmat (지은이)",Yearling Books,2003,9780440415022,50450,4,,,http://image.aladin.co.kr/product/95/81/cover/0440415020_2.jpg, https://data4library.kr/bookV?seq=2496964
121,119,"Can I play, too?",by Mo Willems,Hyperion Books for Children,c201,9781423119913,,,,,http://image.aladin.co.kr/product/484/39/cover/1423119916_1.jpg, https://data4library.kr/bookV?seq=1105871
122,119,I broke my trunk!,by Mo Willems,Hyperion Books for Children,,9781423133094,,,,,http://image.aladin.co.kr/product/723/18/cover/1423133099_1.jpg, https://data4library.kr/bookV?seq=1189996
125,125,Biscuit's Birthday,"Capucilli, Alyssa Satin|Schories, Pat (ILT)",HarpercollinsChildrensBooks,2005,9780060578459,50399,6,,,https://bookthumb-phinf.pstatic.net/cover/016/312/01631250.jpg?type=m1&udate=20141017, https://data4library.kr/bookV?seq=2539369
126,125,We are in a book!,by Mo Willems,Hyperion Books for Children,,9781423133087,,,,,http://image.aladin.co.kr/product/648/9/cover/1423133080_2.jpg, https://data4library.kr/bookV?seq=1170795
128,127,Biscuit's big friend,story by Alyssa Satin Capucilli;pictures by Pat Schories,HarperCollins Publishers,2003,9780064442886,50399,07,,,http://image.aladin.co.kr/product/95/59/cover/0064442888_2.jpg, https://data4library.kr/bookV?seq=2487554
130,127,Horrid Henry Early Reader: Horrid Henry and the Football Fiend : Book 6 (Paperback),Francesca Simon,OrionChildren'sBooks,2010,9781444000023,,4,,,https://bookthumb-phinf.pstatic.net/cover/067/146/06714614.jpg?type=m1&udate=20180329, https://data4library.kr/bookV?seq=2385343
131,127,Cows in the Kitchen (Paperback),Anderson|Airlie (ILT),ChildsPlayIntlLtd,2007,9781846431067,,,,,https://bookthumb-phinf.pstatic.net/cover/033/354/03335414.jpg?type=m1&udate=20140520, https://data4library.kr/bookV?seq=2378947
132,132,Biscuit Visits the Doctor (Paperback) (Biscuit),"Capucilli, Alyssa Satin|Berlin, Rosemary (ILT)|Schories, Pat (ILT)",HarpercollinsChildrensBooks,2008,9780061128431,50399,3,,,https://bookthumb-phinf.pstatic.net/cover/047/457/04745798.jpg?type=m1&udate=20100111, https://data4library.kr/bookV?seq=2539893
133,132,Tap the magic tree,Christie Matheson,Greenwillow Books,,9780062274458,,,,,http://image.aladin.co.kr/product/2381/11/cover/0062274457_2.jpg, https://data4library.kr/bookV?seq=2020811
134,132,Owl at home,by Arnold Lobel,HarperCollins Publishers,1975,9780064440349,,225,,,http://image.aladin.co.kr/product/95/65/cover/0064440346_2.jpg, https://data4library.kr/bookV?seq=940513
135,132,Biscuit's New Trick (Paperback),"알리사 사틴 카푸칠리 (지은이), Pat Schories (그림)",Harpercollins Childrens Books,2001,9780064443081,50399,06,,,http://image.aladin.co.kr/product/95/65/cover/0064443086_2.jpg, https://data4library.kr/bookV?seq=2487553
138,132,Forggy Goes to Hawaii,조나단 런던,VikingChildren'sBooks,2011,9780670784561,,5,,,https://bookthumb-phinf.pstatic.net/cover/067/635/06763584.jpg?type=m1&udate=20141001, https://data4library.kr/bookV?seq=2378830
140,132,Go Away Mr Wolf! (Paperback),"매튜 프라이스 (글), 아츠코 모로즈미 (그림)",JYbooks(제이와이북스),2003,9781842480526,,,747,"언어 > 영어 > 독본, 해석, 회화",https://image.aladin.co.kr/product/1419/27/cover/1842480529_1.jpg, https://data4library.kr/bookV?seq=2380087
141,141,Biscuit's Day at the Farm (Paperback),"Alyssa Satin Capucilli, Pat Schories (지은이)",Harpercollins Childrens Books,2008,9780060741693,58840,018,,,http://image.aladin.co.kr/product/142/41/cover/0060741694_1.jpg, https://data4library.kr/bookV?seq=2439608
146,146,Biscuit wants to play,story by Alyssa Satin Capucilli;pictures by Pat Schories,HarperCollinsPublishers,,9780064443159,50399,05,,,http://image.aladin.co.kr/product/95/59/cover/0064443159_2.jpg, https://data4library.kr/bookV?seq=2487581
147,147,"[I Can Read] Level 2 : Teach Us, Amelia Bedelia (Paperback)",Parish,HarperTrophy,2004,9780060511142,50399,239,,,http://image.aladin.co.kr/product/96/1/cover/0060511141_1.jpg, https://data4library.kr/bookV?seq=2477209
148,147,Oxford Reading Tree: Level 1: First Words: Who is it? (Paperback),Hunt|Roderick,OUPOxford,2011,9780198480457,,11318,,,https://bookthumb-phinf.pstatic.net/cover/129/182/12918299.jpg?type=m1&udate=20171217, https://data4library.kr/bookV?seq=2378960
150,147,"The Gruffalo (Paperback, Reprints)","Donaldson, Julia|Scheffler, Axel (Ilt)",CampbellBooks,2001,9780333710937,90300,,,,https://bookthumb-phinf.pstatic.net/cover/019/973/01997321.jpg?type=m1&udate=20100706, https://data4library.kr/bookV?seq=2403785
151,147,Nate the Great and the Halloween hunt,by Marjorie Weinman Sharmat;illustrated by Marc Simont,Yearling,,9780440403418,,7,,,http://image.aladin.co.kr/product/53/22/cover/0440403413_1.jpg, https://data4library.kr/bookV?seq=2213880
